Unique_Scientific_Name,Wing_Chord,Bill_Depth
Troglodytes_solstitialis,50,3.1
Troglodytes_solstitialis,49.5,2.9
Troglodytes_solstitialis,48,3.2
Troglodytes_solstitialis,49,2.9
Troglodytes_solstitialis,46.5,2.8
Troglodytes_solstitialis,47,3
Troglodytes_solstitialis,48,3
Troglodytes_solstitialis,NA,3.1
Troglodytes_solstitialis,46,3
Troglodytes_solstitialis,46,3
Troglodytes_solstitialis,51,3.5
Troglodytes_solstitialis,46,2.8
Troglodytes_solstitialis,48,3.3
Troglodytes_solstitialis,49,3.1
Troglodytes_solstitialis,48,3.1
Troglodytes_solstitialis,47,3.2
Troglodytes_solstitialis,48,3.5
Troglodytes_solstitialis,47,3
Troglodytes_solstitialis,51,2.8
Troglodytes_solstitialis,50,2.9
Troglodytes_solstitialis,54,2.8
Troglodytes_solstitialis,53,2.8
Troglodytes_solstitialis,47,3
Troglodytes_solstitialis,49,2.7
Troglodytes_solstitialis,50,2.7
Trogon_chionurus,130,11.3
Trogon_chionurus,132,11
Trogon_chionurus,132,9.9
Trogon_chionurus,137,10.7
Trogon_citreolus,135,10.3
Trogon_citreolus,131,10.3
Trogon_citreolus,131,10.2
Trogon_citreolus,134,9.1
Trogon_comptus,147,12
Trogon_comptus,167,15
Trogon_comptus,147.5,13.1
Trogon_comptus,153,13.5
Trogon_curucui,125,9.2
Trogon_curucui,120,9.6
Trogon_curucui,122,9.6
Trogon_curucui,122,9.9
Trogon_curucui,125,8.9
Trogon_curucui,129,10.3
Trogon_curucui,121,9.7
Trogon_curucui,126,8.6
Trogon_massena,190,14
Trogon_massena,169,13.6
Trogon_massena,171,13.8
Trogon_massena,166,13.4
Trogon_melanocephalus,145.5,11.1
Trogon_melanocephalus,145,12.1
Trogon_melanocephalus,148.5,11.2
Trogon_melanocephalus,138.5,11.4
Trogon_melanurus,147,12.4
Trogon_melanurus,146,13.3
Trogon_melanurus,149,21.1
Trogon_melanurus,152,12
Trogon_melanurus,152,11
Trogon_melanurus,155,12.2
Trogon_melanurus,150,13.2
Trogon_melanurus,151,11.3
Trogon_surrucura,133,9.2
Trogon_surrucura,142,10
Trogon_surrucura,141,10.3
Trogon_surrucura,134,10.4
Trogon_violaceus,115,9
Trogon_violaceus,103,8.8
Trogon_violaceus,114,9.3
Trogon_violaceus,124,10.4
Trogon_viridis,145,12.5
Trogon_viridis,160,12.1
Trogon_viridis,150,11
Trogon_viridis,144,11.9
Trogon_viridis,140,11.2
Trogon_viridis,136,12.2
Trogon_viridis,146,11.9
Trogon_viridis,136,11.2
Trugon_terrestris,176,8
Trugon_terrestris,168,7.3
Trugon_terrestris,170,7.7
Trugon_terrestris,169,6.8
Tryngites_subruficollis,129,4.3
Tryngites_subruficollis,133,3.8
Tryngites_subruficollis,127,3
Tryngites_subruficollis,121,3.3
Turdus_albicollis,105,5.4
Turdus_albicollis,NA,NA
Turdus_albicollis,105,5.5
Turdus_albicollis,101,5.8
Turdus_albicollis,111,5.3
Turdus_albicollis,108,5.2
Turdus_albicollis,105,6
Turdus_albicollis,103,6
Turdus_albicollis,114,NA
Turdus_albicollis,101,5.5
Turdus_albicollis,100,4.7
Turdus_albicollis,100,4.9
Turdus_albicollis,105,5
Turdus_albicollis,105,5
Turdus_albicollis,NA,NA
Turdus_albicollis,NA,NA
Turdus_albicollis,NA,NA
Turdus_albocinctus,142.5,6.5
Turdus_albocinctus,135.5,7.1
Turdus_albocinctus,127,7
Turdus_albocinctus,134,6.7
Turdus_assimilis,126,7.1
Turdus_assimilis,117,6.1
Turdus_assimilis,125,6.5
Turdus_assimilis,103,6.7
Turdus_assimilis,123,6.4
Turdus_assimilis,126,6
Turdus_assimilis,115,6.9
Turdus_assimilis,119,6.1
Turdus_assimilis,123,6
Turdus_assimilis,120,5.9
Turdus_aurantius,112,7.1
Turdus_aurantius,122,7.2
Turdus_aurantius,112,7
Turdus_aurantius,119,7.7
Turdus_aurantius,120,NA
Turdus_bewsheri,107,6.7
Turdus_bewsheri,104,6.3
Turdus_bewsheri,105,6.8
Turdus_bewsheri,109,6.3
Turdus_cardis,110,6.3
Turdus_cardis,115,6.2
Turdus_cardis,114,5.7
Turdus_cardis,108,5.7
Turdus_celaenops,115,6.3
Turdus_celaenops,124.5,6.7
Turdus_celaenops,112,6.5
Turdus_celaenops,112.5,6.7
Turdus_chrysolaus,123.5,6.1
Turdus_chrysolaus,126.5,6.1
Turdus_chrysolaus,118,6.3
Turdus_chrysolaus,114.5,5.7
Turdus_dissimilis,117,6.3
Turdus_dissimilis,122,7.1
Turdus_dissimilis,119,7
Turdus_dissimilis,114,5.9
Turdus_falcklandii,130,7.7
Turdus_falcklandii,142,8
Turdus_falcklandii,141,7.9
Turdus_falcklandii,135,7.8
Turdus_falcklandii,139,NA
Turdus_feae,131,5.9
Turdus_feae,122.5,6.2
Turdus_feae,119,5.6
Turdus_feae,122,5.2
Turdus_flavipes,108,5.2
Turdus_flavipes,108,5.8
Turdus_flavipes,110,6.4
Turdus_flavipes,108,5.4
Turdus_fumigatus,112,6.7
Turdus_fumigatus,110,6.1
Turdus_fumigatus,110,6.1
Turdus_fumigatus,115,6.4
Turdus_fumigatus,NA,NA
Turdus_fumigatus,NA,NA
Turdus_fumigatus,NA,NA
Turdus_fumigatus,NA,NA
Turdus_fuscater,155,8.2
Turdus_fuscater,156,7.8
Turdus_fuscater,159.2,8.2
Turdus_fuscater,140,7.3
Turdus_fuscater,152,7.8
Turdus_fuscater,158.7,8.7
Turdus_fuscater,158,8.2
Turdus_fuscater,157,8.1
Turdus_fuscater,152,8.2
Turdus_fuscater,NA,8.2
Turdus_fuscater,143,7.6
Turdus_fuscater,NA,8.5
Turdus_fuscater,152,7.5
Turdus_fuscater,155,8.3
Turdus_grayi,126,6.2
Turdus_grayi,110,6.4
Turdus_grayi,117,6.2
Turdus_grayi,111,6.4
Turdus_grayi,125,6.7
Turdus_grayi,129,6.1
Turdus_grayi,118,6.2
Turdus_grayi,121,6.3
Turdus_grayi,126,6.7
Turdus_grayi,123,6.8
Turdus_grayi,115,5.9
Turdus_grayi,115,6.3
Turdus_grayi,120,6.3
Turdus_grayi,110,6.3
Turdus_haplochrous,107.6,6.4
Turdus_haplochrous,114.8,7
Turdus_hauxwelli,113,6.2
Turdus_hauxwelli,116,5.8
Turdus_hauxwelli,110,5.7
Turdus_hauxwelli,118,6.1
Turdus_hauxwelli,119,5.3
Turdus_hauxwelli,103,6.2
Turdus_hauxwelli,104,5.7
Turdus_hauxwelli,111,6
Turdus_hauxwelli,112,6.1
Turdus_hauxwelli,110,6.5
Turdus_hauxwelli,114,6.5
Turdus_hauxwelli,118,6.2
Turdus_hauxwelli,119,6.2
Turdus_helleri,119,6.9
Turdus_helleri,114,7.1
Turdus_helleri,115,6.7
Turdus_hortulorum,116,5.7
Turdus_hortulorum,109,5.6
Turdus_hortulorum,113.5,5.9
Turdus_hortulorum,115.5,6.3
Turdus_ignobilis,114,6.3
Turdus_ignobilis,109,5.5
Turdus_ignobilis,115,6.5
Turdus_ignobilis,111.5,5.7
Turdus_ignobilis,118,6.8
Turdus_ignobilis,111,6.5
Turdus_iliacus,116.5,5.2
Turdus_iliacus,117,5.6
Turdus_iliacus,112.5,5.6
Turdus_iliacus,114,5.4
Turdus_iliacus,NA,NA
Turdus_iliacus,NA,NA
Turdus_iliacus,NA,NA
Turdus_iliacus,NA,NA
Turdus_infuscatus,123,7.2
Turdus_infuscatus,114,5.7
Turdus_infuscatus,124,6.6
Turdus_infuscatus,129,6.2
Turdus_infuscatus,124,6
Turdus_infuscatus,125,6.2
Turdus_infuscatus,125,5.8
Turdus_infuscatus,115,5.9
Turdus_infuscatus,121,6.1
Turdus_infuscatus,125,5.5
Turdus_jamaicensis,116.5,5.8
Turdus_jamaicensis,115,6
Turdus_jamaicensis,115,5.7
Turdus_jamaicensis,114,5.9
Turdus_jamaicensis,117,NA
Turdus_kessleri,153,6.5
Turdus_kessleri,155,6.5
Turdus_kessleri,146,6.5
Turdus_kessleri,143.5,6.7
Turdus_lawrencii,111,6.1
Turdus_lawrencii,116,6.5
Turdus_lawrencii,114,5.9
Turdus_lawrencii,116,6.1
Turdus_leucomelas,110,5.8
Turdus_leucomelas,109,6.4
Turdus_leucomelas,109,5.9
Turdus_leucomelas,116,5.7
Turdus_leucomelas,111,5.6
Turdus_leucomelas,117,6.4
Turdus_leucomelas,117,5.7
Turdus_leucomelas,109,5.7
Turdus_leucops,129,7.1
Turdus_leucops,120,5.6
Turdus_leucops,121,5.1
Turdus_leucops,115,6.2
Turdus_leucops,111,5.3
Turdus_libonyanus,116,5.6
Turdus_libonyanus,111,6.6
Turdus_libonyanus,117.5,7
Turdus_libonyanus,114.5,6.7
Turdus_ludoviciae,112,6.2
Turdus_ludoviciae,114,6.3
Turdus_ludoviciae,107.5,5.5
Turdus_ludoviciae,112.5,6
Turdus_maculirostris,116.5,5.9
Turdus_maculirostris,114,6.4
Turdus_maculirostris,105,4.7
Turdus_maculirostris,115.5,6.4
Turdus_maculirostris,110,6.6
Turdus_maculirostris,106,6.8
Turdus_maculirostris,113,5.9
Turdus_maranonicus,118,6.5
Turdus_maranonicus,118,6.4
Turdus_maranonicus,113,5.8
Turdus_maranonicus,115,5.8
Turdus_menachensis,125,7.7
Turdus_menachensis,118,7.7
Turdus_menachensis,117.5,7.2
Turdus_menachensis,111,7.6
Turdus_merula,146.5,7.9
Turdus_merula,139,7.7
Turdus_merula,144.5,7.3
Turdus_merula,141,7.8
Turdus_migratorius,121,6.7
Turdus_migratorius,132,7.3
Turdus_migratorius,126,7.9
Turdus_migratorius,118,6.5
Turdus_mupinensis,116.5,6.1
Turdus_mupinensis,118,5.6
Turdus_mupinensis,118,6
Turdus_mupinensis,114.5,5.6
Turdus_naumanni,131,5.5
Turdus_naumanni,125,5.4
Turdus_naumanni,130.5,5.3
Turdus_naumanni,125,5.7
Turdus_nigrescens,148,6.9
Turdus_nigrescens,145,6.6
Turdus_nigrescens,132,7.8
Turdus_nigrescens,131,5.9
Turdus_nigrescens,131,6.6
Turdus_nigrescens,142,7.6
Turdus_nigrescens,147,7
Turdus_nigrescens,142,8
Turdus_nigrescens,138,7
Turdus_nigrescens,136,7
Turdus_nigriceps,114,5.6
Turdus_nigriceps,107,5.8
Turdus_nigriceps,106,5.5
Turdus_nigriceps,107,5.2
Turdus_nigriceps,104,5.6
Turdus_nudigenis,112,6.8
Turdus_nudigenis,112,5.9
Turdus_nudigenis,110,6
Turdus_nudigenis,110,6.3
Turdus_obscurus,120.5,5.7
Turdus_obscurus,120,5.6
Turdus_obscurus,115,5.2
Turdus_obscurus,114,5.9
Turdus_obsoletus,109,6.7
Turdus_obsoletus,114,6
Turdus_obsoletus,118,6.2
Turdus_obsoletus,110.5,6.8
Turdus_obsoletus,120,6.3
Turdus_obsoletus,117,6.8
Turdus_obsoletus,123.5,6.5
Turdus_olivaceofuscus,125.5,7.1
Turdus_olivaceofuscus,126,8
Turdus_olivaceofuscus,126,7.5
Turdus_olivaceofuscus,119,6.8
Turdus_olivaceus,121,7
Turdus_olivaceus,121,6.7
Turdus_olivaceus,110,7.2
Turdus_olivaceus,113,7.8
Turdus_olivater,117.5,7.5
Turdus_olivater,113,6.4
Turdus_olivater,107,6.8
Turdus_olivater,115,7.3
Turdus_olivater,109,7
Turdus_olivater,119.5,6.3
Turdus_olivater,114,6.7
Turdus_pallidus,127,6.1
Turdus_pallidus,122,6.7
Turdus_pallidus,127,5.8
Turdus_pallidus,130,6.3
Turdus_pelios,110.5,6.3
Turdus_pelios,121,6.1
Turdus_pelios,113,6.5
Turdus_pelios,110.5,6.5
Turdus_philomelos,115,5.5
Turdus_philomelos,115,5.6
Turdus_philomelos,106,5.8
Turdus_philomelos,112,5.5
Turdus_plebejus,140,6.4
Turdus_plebejus,128,6.4
Turdus_plebejus,138.5,6.7
Turdus_plebejus,140,6.7
Turdus_plumbeus,123,6
Turdus_plumbeus,115,5.9
Turdus_plumbeus,115,6.2
Turdus_plumbeus,115,6.2
Turdus_rubrocanus,138.5,6.3
Turdus_rubrocanus,140,6.4
Turdus_rubrocanus,132.5,6.2
Turdus_rubrocanus,134,6.6
Turdus_ruficollis,135,6.1
Turdus_ruficollis,133,5.8
Turdus_ruficollis,126.5,6.5
Turdus_ruficollis,133,6.3
Turdus_rufitorques,134,6
Turdus_rufitorques,137,6
Turdus_rufitorques,134,5.5
Turdus_rufitorques,132.5,6
Turdus_rufopalliatus,120,5.8
Turdus_rufopalliatus,127,7.1
Turdus_rufopalliatus,118,6.9
Turdus_rufopalliatus,118,6.7
Turdus_serranus,125,6.5
Turdus_serranus,128,6.7
Turdus_serranus,124,6.2
Turdus_serranus,126,6.9
Turdus_serranus,125,6.9
Turdus_serranus,NA,NA
Turdus_serranus,NA,NA
Turdus_serranus,NA,NA
Turdus_serranus,118,5.9
Turdus_swalesi,129.5,8.1
Turdus_tephronotus,110,6.8
Turdus_tephronotus,107,6.3
Turdus_tephronotus,106,5.8
Turdus_tephronotus,104.5,7.2
Turdus_unicolor,124,5.7
Turdus_unicolor,122,6
Turdus_unicolor,119,6
Turdus_unicolor,113,5.2
Turdus_viscivorus,148,7.2
Turdus_viscivorus,156,7.5
Turdus_viscivorus,150,7.4
Turdus_viscivorus,150,6.9
Tympanuchus_cupido,200,9.3
Tympanuchus_cupido,202,8.5
Tympanuchus_cupido,210,8.8
Tympanuchus_cupido,198,8.6
Tympanuchus_pallidicinctus,205,10
Tympanuchus_phasianellus,209,9
Tympanuchus_phasianellus,192,8.6
Tympanuchus_phasianellus,200,9
Tympanuchus_phasianellus,199,10.1
Tyranneutes_stolzmanni,46,3.2
Tyranneutes_stolzmanni,51,NA
Tyranneutes_stolzmanni,47,3.1
Tyranneutes_stolzmanni,46,3.2
Tyranneutes_stolzmanni,48,3.6
Tyranneutes_stolzmanni,NA,3
Tyranneutes_stolzmanni,NA,NA
Tyranneutes_stolzmanni,NA,NA
Tyranneutes_stolzmanni,NA,NA
Tyranneutes_stolzmanni,47.3,3
Tyranneutes_virescens,49,3.8
Tyranneutes_virescens,50,3.3
Tyranneutes_virescens,51,3.1
Tyranneutes_virescens,49,3.9
Tyrannopsis_sulphurea,102,6.3
Tyrannopsis_sulphurea,101,6.8
Tyrannopsis_sulphurea,108,5.9
Tyrannopsis_sulphurea,110,6.3
Upucerthia_albigula,94,5.1
Upucerthia_albigula,94,5.1
Upucerthia_albigula,88.4,5.2
Upucerthia_albigula,89.8,4.5
Upucerthia_albigula,89.5,5.3
Upucerthia_albigula,89,5.4
Upucerthia_dumetaria,97.6,4.6
Upucerthia_dumetaria,94.8,4.8
Upucerthia_dumetaria,101.3,4.6
Upucerthia_dumetaria,105.3,5.3
Upucerthia_dumetaria,104.5,4.9
Upucerthia_dumetaria,103,4.6
Upucerthia_dumetaria,96.5,4.9
Upucerthia_dumetaria,94.5,4.6
Upucerthia_dumetaria,96,NA
Upucerthia_jelskii,85.8,4.4
Upucerthia_jelskii,82.6,4.8
Upucerthia_jelskii,86.7,4.2
Upucerthia_jelskii,79,4.8
Upucerthia_jelskii,81.5,4.9
Upucerthia_jelskii,79,4.8
Upucerthia_jelskii,81.5,5
Upucerthia_validirostris,91,4.6
Upucerthia_validirostris,88.2,4.6
Upucerthia_validirostris,84.1,NA
Upucerthia_validirostris,92.2,5
Upucerthia_validirostris,88.5,4.4
Upucerthia_validirostris,85,4.5
Upucerthia_validirostris,92,6.1
Upucerthia_validirostris,85,5.2
Upucerthia_validirostris,97,NA
Uraeginthus_angolensis,51,5.4
Uraeginthus_angolensis,51,5.5
Uraeginthus_angolensis,51,5.5
Uraeginthus_angolensis,50,5.3
Uraeginthus_bengalus,51,5.3
Uraeginthus_bengalus,54,5.1
Uraeginthus_bengalus,51,5.1
Uraeginthus_bengalus,52,5.4
Uraeginthus_bengalus,52,NA
Uraeginthus_cyanocephalus,54,5.6
Uraeginthus_cyanocephalus,53,5.8
Uraeginthus_cyanocephalus,55.5,5.9
Uraeginthus_cyanocephalus,52,5.3
Uraeginthus_cyanocephalus,55,NA
Uraeginthus_granatinus,55,5.7
Uraeginthus_granatinus,56,6.1
Uraeginthus_granatinus,58,5.6
Uraeginthus_granatinus,57,5.8
Uraeginthus_ianthinogaster,53.5,6.5
Uraeginthus_ianthinogaster,56,6.5
Uraeginthus_ianthinogaster,53,6.7
Uraeginthus_ianthinogaster,54.5,6.3
Uratelornis_chimaera,95,8.5
Uratelornis_chimaera,104,8.4
Uratelornis_chimaera,109,9.1
Uratelornis_chimaera,112,9.4
Urocolius_indicus,95,7.3
Urocolius_indicus,90,7.1
Urocolius_indicus,91,6.6
Urocolius_indicus,98,7.5
Urocolius_macrourus,88,7.9
Urocolius_macrourus,89,8.1
Urocolius_macrourus,88,7.5
Urocolius_macrourus,85,7.1
Urolais_epichlorus,58.5,2.8
Urolais_epichlorus,56.5,3
Urolais_epichlorus,50,2.8
Urolais_epichlorus,50,2.8
Uropsalis_lyra,167,2.4
Uropsalis_lyra,184,2.8
Uropsalis_lyra,176,2.5
Uropsalis_lyra,NA,2.9
Uropsalis_segmentata,164,3.1
Uropsalis_segmentata,157,2.2
Uropsalis_segmentata,166,2.3
Uropsalis_segmentata,167,2.5
Uropsila_leucogastra,49,3
Uropsila_leucogastra,50,3.3
Uropsila_leucogastra,52,3.5
Uropsila_leucogastra,49,3.2
Urosticte_benjamini,48,1.4
Urosticte_benjamini,54,NA
Urosticte_benjamini,51,NA
Urosticte_benjamini,49,NA
Urosticte_benjamini,50,NA
Urosticte_benjamini,53,NA
Urosticte_benjamini,51,1.5
Urosticte_benjamini,51,1.7
Urosticte_benjamini,53,1.6
Urosticte_benjamini,49,NA
Urosticte_benjamini,51,NA
Urosticte_benjamini,49,NA
Urosticte_benjamini,51,NA
Urosticte_benjamini,51,NA
Urosticte_ruficrissa,54,1.8
Urosticte_ruficrissa,59,NA
Urosticte_ruficrissa,59,NA
Urosticte_ruficrissa,61,NA
Urosticte_ruficrissa,60,NA
Urosticte_ruficrissa,58,NA
Urosticte_ruficrissa,55,1.7
Urosticte_ruficrissa,60,1.6
Urosticte_ruficrissa,59,2.4
Urosticte_ruficrissa,58,NA
Urosticte_ruficrissa,60,NA
Urosticte_ruficrissa,60,NA
Urosticte_ruficrissa,56,NA
Urosticte_ruficrissa,60,NA
Vanga_curvirostris,111,10.7
Vanga_curvirostris,114,10.4
Vanga_curvirostris,107,10.3
Vanga_curvirostris,115,10.6
Vanga_curvirostris,114,NA
Veniliornis_affinis,90.6,6.8
Veniliornis_affinis,89.8,5.7
Veniliornis_affinis,93,6.4
Veniliornis_affinis,92.5,6
Veniliornis_callonotus,74,5.3
Veniliornis_callonotus,72,4.6
Veniliornis_callonotus,72,5
Veniliornis_callonotus,82,5.4
Veniliornis_cassini,94,6.1
Veniliornis_cassini,94,6.1
Veniliornis_cassini,97,5.6
Veniliornis_cassini,96,6.1
Veniliornis_dignus,98,6.1
Veniliornis_dignus,98,5.6
Veniliornis_dignus,93,6.2
Veniliornis_dignus,94,5.8
Veniliornis_dignus,100,6.9
Veniliornis_frontalis,91,5.4
Veniliornis_frontalis,94,5.6
Veniliornis_frontalis,94,5.5
Veniliornis_frontalis,91,5.5
Veniliornis_kirkii,84,5.6
Veniliornis_kirkii,89,5.6
Veniliornis_kirkii,92,5.8
Veniliornis_kirkii,88,6.3
Veniliornis_lignarius,89,5.7
Veniliornis_lignarius,93,5.8
Veniliornis_lignarius,91,5.3
Veniliornis_lignarius,82,4.6
Veniliornis_mixtus,89,5.1
Veniliornis_mixtus,82,4.7
Veniliornis_mixtus,81,5.1
Veniliornis_mixtus,89,5.1
Veniliornis_nigriceps,91,5.7
Veniliornis_nigriceps,96.5,6.4
Veniliornis_nigriceps,94,6.6
Veniliornis_nigriceps,89,5.3
Veniliornis_passerinus,79,5
Veniliornis_passerinus,75,6.6
Veniliornis_passerinus,76,5.3
Veniliornis_passerinus,81,5.1
Vermivora_chrysoptera,63,3.7
Vermivora_chrysoptera,62,3.3
Vermivora_chrysoptera,58,3.2
Vermivora_chrysoptera,59,3.1
Vermivora_crissalis,66,4
Vermivora_crissalis,60,4.2
Vermivora_crissalis,58,4
Vermivora_crissalis,61,3.5
Vermivora_luciae,56,3.5
Vermivora_luciae,56.5,3.5
Vermivora_luciae,56,3.6
Vermivora_luciae,54,3.8
Vermivora_luciae,54,NA
Vermivora_pinus,59,3.5
Vermivora_pinus,56,3.1
Vermivora_pinus,58,2.9
Vermivora_pinus,55,3.6
Vermivora_pinus,59,NA
Vermivora_ruficapilla,58,3.4
Vermivora_ruficapilla,58,3.4
Vermivora_ruficapilla,55,3.7
Vermivora_ruficapilla,56,3.9
Vermivora_ruficapilla,57.5,NA
Vermivora_virginiae,63.5,3.4
Vermivora_virginiae,60,3.1
Vermivora_virginiae,58,3.2
Vermivora_virginiae,59,3.5
Vestiaria_coccinea,76.5,5.8
Vestiaria_coccinea,80,6
Vestiaria_coccinea,74,5.7
Vestiaria_coccinea,73,5.6
Vestiaria_coccinea,78,NA
Vultur_gryphus,796,29
Vultur_gryphus,773,26.2
Vultur_gryphus,778,29.3
Vultur_gryphus,777,29
Wilsonia_canadensis,61,3.3
Wilsonia_canadensis,66,3.5
Wilsonia_canadensis,64,3.5
Wilsonia_canadensis,61,3.3
Wilsonia_citrina,62,3.8
Wilsonia_citrina,61,3.9
Wilsonia_citrina,65,3.6
Wilsonia_citrina,61.5,3.7
Wilsonia_citrina,65,NA
Wilsonia_pusilla,55,3.4
Wilsonia_pusilla,56.5,3.4
Wilsonia_pusilla,53,3.3
Wilsonia_pusilla,54,3.4
Wilsonia_pusilla,56,NA
Xanthocephalus_xanthocephalus,144,9.6
Xanthocephalus_xanthocephalus,142,9.6
Xanthocephalus_xanthocephalus,111,8.2
Xanthocephalus_xanthocephalus,110,8
Xanthomixis_apperti,62,3
Xanthomixis_cinereiceps,72,3.2
Xanthomixis_cinereiceps,73,3.2
Xanthomixis_cinereiceps,62,3.2
Xanthomixis_cinereiceps,74,3.2
Xenicus_gilviventris,48,3.4
Xenicus_gilviventris,48,3.5
Xenicus_gilviventris,49,3.5
Xenicus_gilviventris,47,3.1
Xenicus_gilviventris,52.5,NA
Xenoligea_montana,66,4.7
Xenoligea_montana,67.5,4.8
Xenoligea_montana,58,4.5
Xenoligea_montana,63.5,4.8
Xenops_minutus,65,4.4
Xenops_minutus,66,4.1
Xenops_minutus,61.6,4.3
Xenops_minutus,65.9,4.3
Xenops_minutus,62,4.4
Xenops_minutus,64,4.8
Xenops_minutus,64,4.8
Xenops_minutus,64,4.7
Xenops_minutus,56,4.4
Xenops_minutus,65,4.7
Xenops_minutus,64,4.7
Xenops_minutus,69,4.6
Xenops_minutus,NA,4.6
Xenops_minutus,64,4.4
Xenops_minutus,62,4.4
Xenops_minutus,61,4.7
Xenops_minutus,62,4.3
Xenops_minutus,63,4.6
Xenops_minutus,63,4.4
Xenops_minutus,65,4.8
Xenops_minutus,66,4.6
Xenops_minutus,59,4.3
Xenops_minutus,60,4.5
Xenops_minutus,61,4.6
Xenops_minutus,61,4.9
Xenops_minutus,59,4.9
Xenops_minutus,62,5
Xenops_minutus,62,4.9
Xenops_minutus,61,4.8
Xenops_minutus,61,5
Xenops_minutus,61.2,4.4
Xenops_minutus,62.9,4.2
Xenops_minutus,59.1,4.2
Xenops_minutus,55.5,3.8
Xenops_minutus,55.4,4.5
Xenops_rutilans,66,4.8
Xenops_rutilans,70.1,4.5
Xenops_rutilans,63.5,4.9
Xenops_rutilans,69.4,4.2
Xenops_rutilans,61,4.6
Xenops_rutilans,66,4.6
Xenops_rutilans,63,4.3
Xenops_rutilans,66.6,4.8
Xenops_rutilans,66.7,4.7
Xenops_rutilans,65.6,4.5
Xenops_rutilans,71,4.2
Xenops_rutilans,70,NA
Xiphocolaptes_albicollis,129,10.4
Xiphocolaptes_albicollis,131,11.2
Xiphocolaptes_albicollis,127,10.6
Xiphocolaptes_albicollis,129,10.9
Xiphocolaptes_albicollis,131.5,11
Xiphocolaptes_albicollis,123.4,10.5
Xiphocolaptes_albicollis,126.9,10.4
Xiphocolaptes_major,147.3,10.3
Xiphocolaptes_major,153.3,11.2
Xiphocolaptes_major,149.4,10.8
Xiphocolaptes_major,141.5,11
Xiphocolaptes_major,146.5,11.2
Xiphocolaptes_major,146,11.2
Xiphocolaptes_major,145,11
Xiphocolaptes_major,146,10.5
Xiphocolaptes_major,150,NA
Xiphocolaptes_promeropirhynchus,136.9,11.1
Xiphocolaptes_promeropirhynchus,137,10.7
Xiphocolaptes_promeropirhynchus,126,10.4
Xiphocolaptes_promeropirhynchus,127,10.6
Xiphocolaptes_promeropirhynchus,138,NA
Xiphocolaptes_promeropirhynchus,142.9,10.6
Xiphocolaptes_promeropirhynchus,139.2,10.6
Xiphocolaptes_promeropirhynchus,131,10.2
Xiphocolaptes_promeropirhynchus,134.6,12.4
Xiphocolaptes_promeropirhynchus,139.3,10.8
Xiphocolaptes_promeropirhynchus,126.8,9.7
Xiphocolaptes_promeropirhynchus,128.6,9.4
Xiphocolaptes_promeropirhynchus,134,11.1
Xiphorhynchus_elegans,91,6.3
Xiphorhynchus_elegans,107,7.1
Xiphorhynchus_elegans,103,6.5
Xiphorhynchus_elegans,98,6.7
Xiphorhynchus_elegans,95,6.4
Xiphorhynchus_elegans,101,6.5
Xiphorhynchus_elegans,98,6.1
Xiphorhynchus_elegans,103,6.7
Xiphorhynchus_elegans,97,6.5
Xiphorhynchus_elegans,95,5.9
Xiphorhynchus_elegans,90,6
Xiphorhynchus_elegans,99,5.7
Xiphorhynchus_elegans,91,6.1
Xiphorhynchus_elegans,88,5.6
Xiphorhynchus_elegans,95,5.7
Xiphorhynchus_elegans,91,6.1
Xiphorhynchus_elegans,94,5.7
Xiphorhynchus_elegans,95.2,6.2
Xiphorhynchus_elegans,94.9,5.5
Xiphorhynchus_elegans,102.6,6.5
Xiphorhynchus_elegans,96.7,6.5
Xiphorhynchus_elegans,93,6
Xiphorhynchus_erythropygius,113,6.8
Xiphorhynchus_erythropygius,113,7.2
Xiphorhynchus_erythropygius,112,7.3
Xiphorhynchus_erythropygius,113,6.9
Xiphorhynchus_erythropygius,112,6.7
Xiphorhynchus_erythropygius,113,7
Xiphorhynchus_erythropygius,110,6
Xiphorhynchus_erythropygius,110,6.8
Xiphorhynchus_erythropygius,117,7.2
Xiphorhynchus_erythropygius,120,7.2
Xiphorhynchus_erythropygius,113,7.1
Xiphorhynchus_erythropygius,114.2,NA
Xiphorhynchus_erythropygius,106,7.9
Xiphorhynchus_erythropygius,112.4,7.1
Xiphorhynchus_erythropygius,113.4,7.8
Xiphorhynchus_erythropygius,122,7.3
Xiphorhynchus_erythropygius,117,7.1
Xiphorhynchus_erythropygius,116,7.3
Xiphorhynchus_erythropygius,110,6.9
Xiphorhynchus_erythropygius,115,7.7
Xiphorhynchus_flavigaster,118.1,8.1
Xiphorhynchus_flavigaster,113.6,8
Xiphorhynchus_flavigaster,118.6,8.2
Xiphorhynchus_flavigaster,116.7,8.5
Xiphorhynchus_flavigaster,109,8
Xiphorhynchus_flavigaster,119,8.4
Xiphorhynchus_flavigaster,108,8
Xiphorhynchus_flavigaster,109,7.1
Xiphorhynchus_guttatus,112,7.9
Xiphorhynchus_guttatus,108,8
Xiphorhynchus_guttatus,120,8.3
Xiphorhynchus_guttatus,113,8.7
Xiphorhynchus_guttatus,117.1,7.8
Xiphorhynchus_guttatus,111.9,8.4
Xiphorhynchus_guttatus,105.8,7.7
Xiphorhynchus_guttatus,123.7,9.2
Xiphorhynchus_guttatus,117.9,8.5
Xiphorhynchus_lachrymosus,120.4,8.2
Xiphorhynchus_lachrymosus,118.6,9
